Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,DT41J_Celsius,Fluence_n_cm2
W,0.04,0.75,1.71,0.007,287.0,18.3565595711308,1.17e+19
F,0.06,0.73,1.33,0.006,287.0,41.9081572047787,3.25e+19
W,0.04,0.75,1.71,0.007,287.0,17.1973167337307,2.4e+19
F,0.06,0.73,1.33,0.006,287.0,51.9453074649938,5.06e+19
W,0.04,0.75,1.71,0.007,287.0,32.83831935023612,3.75e+19
F,0.05,0.72,1.37,0.005,287.0,14.347505870847002,3.86e+19
W,0.03,0.62,1.69,0.007,287.0,22.3543835189226,2.85e+19
F,0.05,0.72,1.37,0.005,287.0,6.874717655009604,1.89e+19
W,0.03,0.62,1.69,0.007,287.0,8.033406870945797,1.42e+19
F,0.05,0.72,1.37,0.005,287.0,31.750933150240503,5.18e+19
W,0.03,0.62,1.69,0.007,287.0,22.363896790265,3.83e+19
F,0.066,0.72,1.26,0.008,287.0,20.5018599905235,1.31e+19
W,0.031,0.66,1.39,0.008,287.0,24.4186662941806,1.78e+19
F,0.066,0.72,1.26,0.008,287.0,37.9106584164752,2.73e+19
W,0.031,0.66,1.39,0.008,287.0,41.6917806241034,3.7e+19
F,0.066,0.72,1.26,0.008,287.0,38.1035724547752,3.86e+19
W,0.031,0.66,1.39,0.008,287.0,59.48259779589214,5.11e+19
F,0.07,0.72,1.4,0.006,287.0,25.843503410044903,1.79e+19
W,0.03,0.52,1.83,0.005,287.0,-8.602139785801,1.32e+19
F,0.07,0.72,1.4,0.006,287.0,28.101881825088505,3.44e+19
W,0.03,0.52,1.83,0.005,287.0,6.691413492221599,2.61e+19
F,0.07,0.72,1.4,0.006,287.0,45.40165427563571,4.53e+19
W,0.03,0.52,1.83,0.005,287.0,3.093761490256398,3.44e+19
F,0.06,0.69,1.3,0.007,287.0,40.117691783791,1.78e+19
W,0.03,0.66,1.38,0.009,287.0,27.207327235363906,1.31e+19
F,0.06,0.69,1.3,0.007,287.0,37.22266151583369,3.45e+19
W,0.03,0.66,1.38,0.009,287.0,31.5125575901299,2.61e+19
F,0.06,0.69,1.3,0.007,287.0,41.7116086059346,5.4e+19
W,0.03,0.66,1.38,0.009,287.0,47.45605347562282,4.07e+19
F,0.05,0.71,1.35,0.009,287.0,11.782896646542198,1.3700000000000002e+19
W,0.04,0.56,1.59,0.015,287.0,18.783368596107,1.86e+19
F,0.05,0.71,1.35,0.009,287.0,25.114518189357696,2.9900000000000004e+19
W,0.04,0.56,1.59,0.015,287.0,37.3212334628281,4.06e+19
F,0.05,0.71,1.35,0.009,287.0,34.9756996557185,4.32e+19
W,0.04,0.56,1.59,0.015,287.0,49.2730203420548,5.81e+19
F,0.05,0.74,1.41,0.005,286.0,27.8365937008571,3.4e+18
W,0.13,0.08,1.45,0.017,286.0,11.0552588483543,3.4e+18
F,0.05,0.74,1.41,0.005,286.0,36.0941780718283,2.15e+19
W,0.13,0.08,1.45,0.017,286.0,30.0483885501684,2.16e+19
F,0.05,0.74,1.41,0.005,286.0,40.10665666844605,4.26e+19
W,0.13,0.08,1.45,0.017,286.0,39.8976000426636,4.26e+19
F,0.05,0.74,1.41,0.005,286.0,45.02761845202094,5.26e+19
W,0.13,0.08,1.45,0.017,286.0,40.8605101265276,5.269999999999999e+19
F,0.05,0.74,1.41,0.005,286.0,36.6733141749503,1.46e+19
F,0.08,0.84,1.23,0.009,284.0,19.0478807210762,3.2e+18
W,0.1,0.09,1.38,0.019,284.0,11.4556674028899,3.2e+18
F,0.08,0.84,1.23,0.009,284.0,43.559715676451,2.25e+19
W,0.1,0.09,1.38,0.019,284.0,35.291393468088,2.2599999999999996e+19
F,0.06,0.69,1.56,0.008,284.0,23.86154089838374,4.42e+19
W,0.1,0.09,1.38,0.019,284.0,42.94149289905726,4.41e+19
F,0.06,0.69,1.56,0.008,284.0,24.93196851716653,4.95e+19
W,0.1,0.09,1.38,0.019,284.0,51.70065813195365,4.93e+19
F,0.06,0.69,1.56,0.008,284.0,9.3554085939797,1.41e+19
F,0.08,0.84,1.23,0.009,284.0,11.5507253371187,1.42e+19
F,0.07,0.68,1.4,0.008,287.0,14.6649370943923,1.52e+19
W,0.03,0.73,1.79,0.008,287.0,33.83945986632355,1.1200000000000002e+19
F,0.07,0.68,1.4,0.008,287.0,34.507826912248,3.41e+19
W,0.03,0.73,1.79,0.008,287.0,33.79136656658182,2.5099999999999996e+19
F,0.07,0.68,1.4,0.008,287.0,43.57458280754,5.54e+19
W,0.03,0.73,1.79,0.008,287.0,46.183594017737256,4.12e+19
F,0.07,0.74,1.25,0.008,287.0,5.495556185276801,1.7e+19
W,0.03,0.66,1.45,0.009,287.0,10.113362587783506,1.25e+19
F,0.07,0.74,1.25,0.008,287.0,-5.529450125881603,3.46e+19
W,0.03,0.66,1.45,0.009,287.0,29.4458965412717,2.55e+19
F,0.07,0.74,1.25,0.008,287.0,44.373315561964,4.53e+19
W,0.03,0.66,1.45,0.009,287.0,28.096940179398302,3.46e+19
F,0.064,0.69,1.32,0.006,287.0,-0.7661312043578974,1.71e+19
W,0.033,0.64,1.41,0.009,287.0,27.3156128286602,1.26e+19
F,0.064,0.69,1.32,0.006,287.0,22.672786958311,3.41e+19
W,0.033,0.64,1.41,0.009,287.0,41.99458433079511,2.52e+19
F,0.064,0.69,1.32,0.006,287.0,47.1622489421352,6.95e+19
W,0.033,0.64,1.41,0.009,287.0,53.15608236936717,5.13e+19
F,0.064,0.69,1.32,0.006,287.0,37.753011820333896,5.22e+19
W,0.033,0.64,1.41,0.009,287.0,54.79624467143879,3.86e+19
F,0.06,0.7,1.38,0.007,287.0,51.4092608781893,1.82e+19
W,0.03,0.57,1.78,0.005,287.0,-10.6058257689987,1.31e+19
F,0.06,0.7,1.38,0.007,287.0,49.5417076665224,3.52e+19
W,0.03,0.57,1.78,0.005,287.0,1.6288013867655025,2.64e+19
F,0.06,0.7,1.38,0.007,287.0,73.3883906678278,5.38e+19
W,0.03,0.57,1.78,0.005,287.0,10.8552334729211,4.04e+19
F,0.06,0.66,1.39,0.008,287.0,64.673876750622,1.72e+19
W,0.03,0.7,1.74,0.009,287.0,31.96407530770547,1.28e+19
F,0.06,0.66,1.39,0.008,287.0,65.8989360607786,4.13e+19
W,0.03,0.7,1.74,0.009,287.0,43.56445475953018,2.98e+19
F,0.06,0.66,1.39,0.008,287.0,71.4540042766914,4.89e+19
W,0.03,0.7,1.74,0.009,287.0,54.2950735372622,3.71e+19
F,0.06,0.7,1.39,0.007,287.0,47.49709009376561,2.25e+19
W,0.03,0.77,1.73,0.005,287.0,17.291827045492,1.65e+19
F,0.06,0.7,1.39,0.007,287.0,44.5602513455493,3.44e+19
W,0.03,0.77,1.73,0.005,287.0,18.343254429419304,2.5e+19
F,0.06,0.7,1.39,0.007,287.0,59.88149746203571,5.776e+19
W,0.03,0.77,1.73,0.005,287.0,33.1056760059883,4.35e+19
F,0.07,0.67,1.35,0.008,287.0,14.212925464259005,1.74e+19
W,0.03,0.7,1.68,0.008,287.0,38.8364351420041,1.28e+19
F,0.07,0.67,1.35,0.008,287.0,32.05222693961547,3.03e+19
W,0.03,0.7,1.68,0.008,287.0,56.13110117196294,2.27e+19
F,0.07,0.67,1.35,0.008,287.0,49.321858237225264,6.64e+19
W,0.03,0.7,1.68,0.008,287.0,66.7613548165424,5.07e+19
F,0.07,0.67,1.35,0.008,287.0,43.90918089058958,4.65e+19
W,0.03,0.7,1.68,0.008,287.0,39.5426353310964,3.46e+19
F,0.07,0.7,1.39,0.005,287.0,24.9261703197805,1.72e+19
W,0.04,0.6,1.74,0.006,287.0,26.1476634342551,1.25e+19
F,0.07,0.7,1.39,0.005,287.0,35.0409403510311,3.11e+19
W,0.04,0.6,1.74,0.006,287.0,16.4151136834379,2.28e+19
F,0.07,0.7,1.39,0.005,287.0,42.40846694236349,4.81e+19
W,0.04,0.6,1.74,0.006,287.0,32.81788755887361,3.4900000000000004e+19
F,0.06,0.75,1.36,0.009,287.0,28.6587187288745,1.83e+19
W,0.03,0.72,1.59,0.009,287.0,9.8479058957059,1.35e+19
F,0.06,0.75,1.36,0.009,287.0,54.7417851603186,4.41e+19
W,0.03,0.72,1.59,0.009,287.0,27.58200185556428,3.25e+19
F,0.05,0.71,1.33,0.006,286.0,6.1107745790734,3.3e+18
W,0.1,0.51,1.5,0.015,286.0,8.698546838295002,3.3e+18
F,0.05,0.71,1.33,0.006,286.0,19.5698197374075,2.37e+19
W,0.1,0.51,1.5,0.015,286.0,40.8169190988466,2.38e+19
F,0.05,0.71,1.33,0.006,286.0,45.64365069853718,4.480000000000001e+19
W,0.1,0.51,1.5,0.015,286.0,53.1285310087887,4.47e+19
F,0.05,0.71,1.33,0.006,286.0,20.1475273500687,1.52e+19
W,0.1,0.51,1.5,0.015,286.0,62.3834301404085,1.53e+19
F,0.057,0.69,1.42,0.005,287.0,11.944213696428996,1.61e+19
W,0.033,0.64,1.46,0.008,287.0,8.651984373268895,1.19e+19
F,0.057,0.69,1.42,0.005,287.0,35.6259891715145,3.4900000000000004e+19
W,0.033,0.64,1.46,0.008,287.0,23.4786779642611,2.58e+19
F,0.057,0.69,1.42,0.005,287.0,39.906667468680695,4.74e+19
W,0.033,0.64,1.46,0.008,287.0,24.5587894317524,3.62e+19
F,0.06,0.73,1.43,0.005,287.0,37.58137158679792,1.84e+19
W,0.03,0.78,1.75,0.003,287.0,19.714146118032502,1.36e+19
F,0.06,0.73,1.43,0.005,287.0,35.55163786226882,3.02e+19
W,0.03,0.78,1.75,0.003,287.0,17.564681576730102,2.23e+19
F,0.06,0.73,1.43,0.005,287.0,43.88399004238155,5.06e+19
W,0.03,0.78,1.75,0.003,287.0,31.8975559324738,3.71e+19
F,0.06,0.71,1.35,0.007,287.0,19.4783739756825,1.69e+19
W,0.03,0.71,1.66,0.008,287.0,40.08164010977202,1.25e+19
F,0.06,0.71,1.35,0.007,287.0,35.9653252632155,3.39e+19
W,0.03,0.71,1.66,0.008,287.0,44.46635709297989,2.5e+19
F,0.06,0.71,1.35,0.007,287.0,53.7069520064072,5.13e+19
W,0.03,0.71,1.66,0.008,287.0,39.29517431846177,3.87e+19
F,0.04,0.69,1.33,0.007,287.0,0.5009611439647976,1.74e+19
W,0.04,0.55,1.58,0.014,287.0,27.6879262239356,1.28e+19
F,0.04,0.69,1.33,0.007,287.0,6.983539520415199,3.52e+19
W,0.04,0.55,1.58,0.014,287.0,44.73137642853201,2.6e+19
F,0.04,0.69,1.33,0.007,287.0,33.92700964933899,4.76e+19
W,0.04,0.55,1.58,0.014,287.0,64.7619068566646,3.54e+19
F,0.06,0.67,1.35,0.008,287.0,41.7891445490313,1.8e+19
W,0.03,0.68,1.58,0.01,287.0,17.500279335459204,1.33e+19
F,0.06,0.67,1.35,0.008,287.0,42.1991041625646,3.4e+19
W,0.03,0.68,1.58,0.01,287.0,34.5422817811828,2.56e+19
F,0.06,0.67,1.35,0.008,287.0,69.71540599575765,5.76e+19
W,0.03,0.68,1.58,0.01,287.0,37.35714148266885,4.2e+19
F,0.06,0.7,1.28,0.007,287.0,34.64513253644029,4.519999999999999e+19
W,0.03,0.64,1.43,0.009,287.0,38.56096296646619,3.33e+19
F,0.06,0.7,1.28,0.007,287.0,38.0209642281102,3.21e+19
W,0.03,0.64,1.43,0.009,287.0,30.7298111057074,2.36e+19
F,0.06,0.7,1.28,0.007,287.0,31.5956870149414,2.02e+19
W,0.03,0.64,1.43,0.009,287.0,15.7015977598817,1.5e+19
F,0.06,0.73,1.43,0.006,287.0,15.679212534564996,1.68e+19
W,0.04,0.57,1.65,0.013,287.0,26.1966822726742,1.24e+19
F,0.06,0.73,1.43,0.006,287.0,21.3223954073874,3.37e+19
W,0.04,0.57,1.65,0.013,287.0,26.526500912963,2.4900000000000004e+19
F,0.06,0.73,1.43,0.006,287.0,33.93722083782038,5.43e+19
W,0.04,0.57,1.65,0.013,287.0,47.09185496765006,4.04e+19
F,0.05,0.72,1.49,0.008,286.0,16.812740958838596,4.6e+18
W,0.1,0.49,1.58,0.016,286.0,31.17842820937043,4.6e+18
F,0.05,0.72,1.49,0.008,286.0,7.205923615802597,2.19e+19
W,0.1,0.49,1.58,0.016,286.0,61.0372496589944,2.2e+19
F,0.05,0.66,1.4,0.005,286.0,24.202201524024005,4.25e+19
W,0.1,0.49,1.58,0.016,286.0,66.275730724753,4.24e+19
F,0.05,0.66,1.4,0.005,286.0,20.202121765437504,1.23e+19
F,0.05,0.72,1.49,0.008,286.0,11.3712355499189,1.24e+19
F,0.06,0.69,1.36,0.006,287.0,61.97284264510316,4.71e+19
W,0.03,0.7,1.65,0.008,287.0,48.99369005288349,3.47e+19
F,0.06,0.69,1.36,0.006,287.0,54.32013920604842,3.7e+19
W,0.03,0.7,1.65,0.008,287.0,29.924296481516063,2.73e+19
F,0.06,0.69,1.36,0.006,287.0,37.781482975098,2.1e+19
W,0.03,0.7,1.65,0.008,287.0,28.69882879620477,1.57e+19
F,0.08,0.65,1.52,0.009,286.0,31.8926594481951,3.1e+18
W,0.12,0.07,1.33,0.012,286.0,4.405189429935099,3.1e+18
F,0.08,0.65,1.52,0.009,286.0,50.5245671564648,2.2400000000000004e+19
W,0.12,0.07,1.33,0.012,286.0,38.5528997026742,2.25e+19
F,0.07,0.71,1.53,0.008,286.0,30.7871996364799,4.32e+19
W,0.12,0.07,1.33,0.012,286.0,27.62192536782375,4.26e+19
F,0.07,0.71,1.53,0.008,286.0,28.4868589365507,1.21e+19
F,0.08,0.65,1.52,0.009,286.0,28.907935962884,1.22e+19
F,0.07,0.69,1.4,0.008,284.0,-0.7395594808749024,3.6e+18
W,0.09,0.1,1.31,0.017,284.0,12.893493646654996,3.6e+18
F,0.07,0.69,1.4,0.008,284.0,33.2487921516841,2.33e+19
W,0.09,0.1,1.31,0.017,284.0,33.867275614044104,2.34e+19
F,0.07,0.71,1.39,0.013,284.0,52.24078897924342,4.15e+19
W,0.09,0.1,1.31,0.017,284.0,34.156616238361195,4.14e+19
F,0.07,0.71,1.39,0.013,284.0,51.99262114445608,5.14e+19
W,0.09,0.1,1.31,0.017,284.0,51.01468890863074,4.83e+19
F,0.07,0.71,1.39,0.013,284.0,42.603260076863975,1.5e+19
F,0.07,0.69,1.4,0.008,284.0,21.7331787157232,1.51e+19
F,0.05,0.71,1.42,0.005,287.0,35.4974067758942,1.25e+19
W,0.03,0.78,1.7,0.004,287.0,16.252084153051307,9.2e+18
F,0.05,0.71,1.42,0.005,287.0,33.618797823111905,3.66e+19
W,0.03,0.78,1.7,0.004,287.0,19.809888764853007,2.7400000000000004e+19
F,0.05,0.71,1.42,0.005,287.0,39.3442922719741,4.72e+19
W,0.03,0.78,1.7,0.004,287.0,26.141656946909308,3.53e+19
F,0.07,0.68,1.34,0.006,287.0,39.071673557495096,1.84e+19
W,0.03,0.7,1.65,0.008,287.0,36.9890963057731,1.36e+19
F,0.07,0.68,1.34,0.006,287.0,41.22516142774209,3.5099999999999996e+19
W,0.03,0.7,1.65,0.008,287.0,45.39582928499331,2.59e+19
F,0.05,0.7,1.4,0.006,287.0,6.339921337166402,2.2e+19
W,0.03,0.52,1.88,0.005,287.0,8.737899656999303,1.7e+19
F,0.05,0.7,1.4,0.006,287.0,13.2842860716787,3.53e+19
W,0.03,0.52,1.88,0.005,287.0,20.5544214475937,2.6e+19
F,0.05,0.7,1.4,0.006,287.0,19.092965543812102,5.45e+19
W,0.03,0.52,1.88,0.005,287.0,18.453205780806503,4.01e+19
F,0.044,0.72,1.35,0.006,287.0,13.456477872596103,1.74e+19
W,0.041,0.57,1.64,0.013,287.0,33.6571496219226,1.29e+19
F,0.044,0.72,1.35,0.006,287.0,25.741164273761804,3.74e+19
W,0.041,0.57,1.64,0.013,287.0,43.96609997129372,2.7599999999999996e+19
F,0.044,0.72,1.35,0.006,287.0,41.21325741324629,5.63e+19
W,0.041,0.57,1.64,0.013,287.0,48.79930329335,4.19e+19
F,0.06,0.71,1.26,0.008,287.0,20.3012688668199,1.85e+19
W,0.04,0.55,1.63,0.014,287.0,30.669560423690605,1.35e+19
F,0.06,0.71,1.26,0.008,287.0,32.5290692485058,3.53e+19
W,0.04,0.55,1.63,0.014,287.0,41.02727713120004,2.61e+19
F,0.06,0.71,1.26,0.008,287.0,57.0732351521154,4.85e+19
W,0.04,0.55,1.63,0.014,287.0,44.99131414560054,3.61e+19
P,0.12,0.64,1.29,0.011,287.0,71.94444444444443,3.82e+19
P,0.12,0.64,1.29,0.011,287.0,67.83333333333334,3.82e+19
W,0.18,0.16,1.05,0.014,287.0,44.66666666666666,3.82e+19
F,0.06,0.72,1.41,0.013,278.8888888888889,91.94444444444444,8.45e+19
F,0.06,0.72,1.41,0.013,278.8888888888889,81.94444444444444,8.45e+19
W,0.14,0.11,1.3,0.017,278.8888888888889,121.66666666666666,8.45e+19
